step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5985.0,180,97113.0,469.1449275362319,0.7685367688576568,43,16827.0,0.015717933415357148,46,16569.0,0.01944566132155414,89,33396.0
5990.0,176,97609.0,480.83251231527095,0.8514991234955451,44,16904.0,0.060399112003251036,46,16282.0,0.025091875689811853,90,33186.0
5995.0,170,98094.0,488.02985074626866,0.8592657557849982,43,17014.0,0.06030087214498256,48,16437.0,0.02237091987640076,91,33451.0
6000.0,163,98499.0,499.994923857868,1.042194471612602,43,17147.0,0.04006298179699592,45,16421.0,0.03502939359443166,88,33568.0
6005.0,163,98736.0,508.9484536082474,0.9927538008667403,45,17297.0,1.8295816166775165e-06,47,15732.0,0.029747310607756424,92,33029.0
6010.0,158,98529.0,521.3174603174604,1.0132226391854768,43,17402.0,0.051383147840700735,41,14141.0,0.07537824235557654,84,31543.0
6015.0,153,98220.0,514.2408376963351,1.0829673693675188,39,17365.0,0.10998056035955624,43,13372.0,0.060960091705950334,82,30737.0
6020.0,148,98198.0,508.7979274611399,0.9161213070554823,40,17456.0,0.0745220164172699,44,13768.0,0.03844219075483939,84,31224.0
6025.0,157,98583.0,513.453125,0.94277609888959,47,17585.0,0.044522135177271584,48,14760.0,0.05457363127974416,95,32345.0
6030.0,159,99325.0,511.9845360824742,1.03777397789063,48,17730.0,0.053474256099047046,53,15639.0,0.022232272279807182,101,33369.0
6035.0,169,100138.0,510.90816326530614,0.8753817601352517,51,17887.0,0.029404194638105743,56,16019.0,0.025431182115850343,107,33906.0
6040.0,172,100854.0,514.5612244897959,0.8110547712318754,51,18046.0,0.0,55,15937.0,0.020084408677020504,106,33983.0
6045.0,166,101426.0,522.8144329896908,0.8223203436274069,50,18204.0,0.004862175860659631,48,15752.0,0.024442640935860207,98,33956.0
6050.0,162,102167.0,526.6340206185567,1.2650298356306295,50,18343.0,0.0012259737300750625,49,15759.0,0.049895593062630604,99,34102.0
6055.0,165,102902.0,535.9479166666666,1.1403189223238834,48,18477.0,0.031106357530164868,49,15870.0,0.03366464758650224,97,34347.0
6060.0,168,103554.0,547.9047619047619,0.7514536183234427,50,18642.0,0.03080853534952481,46,15671.0,0.0316885316312308,96,34313.0
6065.0,160,102376.0,541.6719576719577,0.8864605510855115,53,18806.0,0.023743125289385214,34,15069.0,0.0650167650033773,87,33875.0
6070.0,160,101545.0,528.8802083333334,0.9940171399098118,48,18023.0,0.05550538214694256,37,14992.0,0.051607119660961466,85,33015.0
6075.0,159,100521.0,529.0578947368421,0.7650822603643845,48,18170.0,0.038418025083887,37,14071.0,0.06844267341421369,85,32241.0
6080.0,154,99904.0,517.6373056994819,0.980218194624738,44,17190.0,0.030159086907240628,39,14314.0,0.09841914024165145,83,31504.0
6085.0,152,99367.0,504.4010152284264,1.1729764603538404,40,16952.0,0.07904428113998603,43,14099.0,0.09710873383816084,83,31051.0
6090.0,166,99365.0,504.39086294416245,0.8370712442892836,41,16850.0,0.05495215049113599,54,14261.0,0.048711726928566075,95,31111.0
6095.0,157,99360.0,501.8181818181818,0.8904132475422787,34,16692.0,0.025369710025733606,55,14413.0,0.019739731303195868,89,31105.0
6100.0,163,100046.0,507.8477157360406,0.9301359267240656,40,16818.0,0.019025149025757828,53,14553.0,0.03544293607807379,93,31371.0
6105.0,174,100701.0,503.505,0.7916033100674881,48,16953.0,0.008705864360104338,49,14329.0,0.019472047763197827,97,31282.0
6110.0,168,100625.0,510.78680203045684,1.0001212107195532,48,16122.0,0.035804201827613104,42,13760.0,0.06455553087938468,90,29882.0
6115.0,164,99831.0,501.66331658291455,0.9605970395970784,47,16263.0,0.04225525958397131,40,13821.0,0.07741852742038294,87,30084.0
6120.0,172,99724.0,506.21319796954316,0.4741961521331555,54,17384.0,0.00545812735019213,42,13946.0,0.04944353627897853,96,31330.0
6125.0,169,99373.0,501.8838383838384,0.6022836136750636,56,17358.0,0.017753835238119877,40,13920.0,0.06075631867158583,96,31278.0
6130.0,161,99050.0,497.7386934673367,0.8652464109794575,40,17105.0,0.03617658113786138,45,14104.0,0.08156323277390977,85,31209.0
6135.0,167,99342.0,496.71,0.9606634700191683,41,16660.0,0.03140219920216484,50,14233.0,0.0764200321693361,91,30893.0
6140.0,154,99302.0,501.52525252525254,0.94287317170588,37,15834.0,0.0416405151659176,49,14360.0,0.07138850071926994,86,30194.0
6145.0,154,98956.0,494.78,1.0221694592089288,42,14564.0,0.044826338990152606,48,14413.0,0.0574460808391916,90,28977.0
6150.0,156,99031.0,487.8374384236453,1.0670908953781428,42,14768.0,0.02317310536084713,48,14550.0,0.050925948111060555,90,29318.0
6155.0,156,99636.0,498.18,0.9638620453000246,43,15223.0,0.04544617092580983,53,14737.0,0.047593141192607054,96,29960.0
6160.0,153,93986.0,467.59203980099505,0.7706319094105162,42,15533.0,0.041049407071680845,55,12952.0,0.021524589970522708,97,28485.0
6165.0,159,91569.0,451.07881773399015,0.9193700786208898,46,16753.0,0.05127706164052748,56,13134.0,0.05062696637264049,102,29887.0
6170.0,165,92222.0,454.29556650246303,0.7234520010091599,45,17925.0,0.052489995864237506,61,13349.0,0.03899768271916843,106,31274.0
6175.0,176,93060.0,449.5652173913044,0.7258689603716485,50,18200.0,0.02522597640360824,64,13583.0,0.0038093506388268694,114,31783.0
6180.0,180,93929.0,451.5817307692308,0.9357083060151598,52,18451.0,0.025874781305027048,67,13834.0,1.399771272706221e-06,119,32285.0
6185.0,186,94825.0,455.8894230769231,0.4145601503489735,52,18853.0,0.010451225077246537,67,14089.0,0.0,119,32942.0
6190.0,189,95550.0,455.0,0.26389942717422,55,18700.0,0.009027333739395063,65,14300.0,0.0010147818881326817,120,33000.0
6195.0,183,95679.0,447.0981308411215,0.6431317132752359,51,18466.0,0.012583159602761847,61,14416.0,0.010248776200496468,112,32882.0
6200.0,184,95722.0,443.1574074074074,0.7634480312714416,48,18423.0,0.024081860807866392,57,13930.0,0.009277353339078436,105,32353.0
6205.0,176,94559.0,446.0330188679245,0.8041299389264935,40,18061.0,0.08007159977610026,52,13762.0,0.02172666771650301,92,31823.0
6210.0,178,94116.0,446.0473933649289,0.6803247438498589,45,17521.0,0.06758442423623666,54,14241.0,0.008490899563935877,99,31762.0
6215.0,179,94112.0,448.15238095238095,0.5917035949126069,48,17147.0,0.029764030585897418,56,14506.0,0.0122214658593562,104,31653.0
6220.0,180,94177.0,452.77403846153845,0.47427618359924206,49,17220.0,0.018096890813260918,58,14764.0,0.0022285201992885894,107,31984.0
6225.0,171,94695.0,459.68446601941747,0.4914108914852062,43,16856.0,0.03188223787207743,55,14944.0,0.005516574435237826,98,31800.0
6230.0,171,94804.0,453.60765550239233,0.731772570262335,43,16827.0,0.05513027579887565,46,14546.0,0.024996779142708845,89,31373.0
6235.0,165,94314.0,457.8349514563107,0.9459601379099216,43,16921.0,0.08017175565331015,40,13600.0,0.040106303879216695,83,30521.0
6240.0,162,94346.0,460.22439024390246,1.1580695592308874,42,17007.0,0.08336675243607372,44,13238.0,0.07267998328257803,86,30245.0
6245.0,160,94130.0,465.990099009901,1.1304600303241026,43,16837.0,0.10443783930511837,45,13162.0,0.04323378296451201,88,29999.0
6250.0,163,94251.0,464.29064039408865,1.1090018840053326,48,16956.0,0.04963687775937203,46,13103.0,0.05014984317127503,94,30059.0
6255.0,159,94811.0,460.247572815534,1.4641017672079701,49,17051.0,0.047731846426215946,42,11915.0,0.05502931952209672,91,28966.0
6260.0,147,95265.0,469.2857142857143,1.5193434142287403,43,17161.0,0.07224416978942348,39,10677.0,0.07800725854130242,82,27838.0
6265.0,148,95440.0,477.2,1.0577213113816537,49,17310.0,0.029750193840002742,39,11820.0,0.0820092083667218,88,29130.0
6270.0,153,89370.0,442.4257425742574,1.1513050724855787,52,17196.0,0.04611018264357273,43,10855.0,0.04645337825594859,95,28051.0
6275.0,150,89806.0,444.58415841584156,1.506116975630012,46,17124.0,0.08286595968019826,43,10941.0,0.04229334965178898,89,28065.0
6280.0,155,90461.0,452.305,1.7970915491926673,44,17091.0,0.12678115392937864,45,10927.0,0.01950689985243766,89,28018.0
6285.0,156,91148.0,462.6802030456853,1.415890795651655,46,17166.0,0.0598185192599972,44,10885.0,0.01887349543353531,90,28051.0
6290.0,156,91808.0,478.1666666666667,1.302537779787645,45,17264.0,0.04022803533283867,46,11166.0,0.03709304545403766,91,28430.0
6295.0,161,92541.0,494.8716577540107,0.8722271888148516,44,17380.0,0.02542446316013147,49,11340.0,0.027009727645536507,93,28720.0
6300.0,156,92481.0,505.3606557377049,0.8079391014313091,42,17442.0,0.0354944717392626,46,11329.0,0.026700719468360168,88,28771.0
6305.0,148,91869.0,502.0163934426229,0.6853511939583853,43,17488.0,0.044711643594432325,40,11465.0,0.015484539319710024,83,28953.0
6310.0,145,92208.0,506.6373626373626,0.7955800533482169,42,17288.0,0.03757703684614103,41,11730.0,0.03519752285345465,83,29018.0
6315.0,147,92865.0,504.70108695652175,0.8432589024595027,39,17401.0,0.03322344398417773,44,11898.0,0.018945418286400895,83,29299.0
6320.0,153,93545.0,516.8232044198895,0.6230661012119872,44,17516.0,0.06215346086243087,48,11322.0,0.03143212191830731,92,28838.0
6325.0,154,94091.0,514.1584699453551,1.016044621243772,44,17308.0,0.07352799173595657,43,10751.0,0.06669563339239691,87,28059.0
6330.0,149,94515.0,513.6684782608696,1.0214096370403916,44,17358.0,0.052392704183317235,42,10233.0,0.05478028406546371,86,27591.0
6335.0,150,85079.0,462.3858695652174,0.8557942231279089,42,17400.0,0.03440556575608906,46,9638.0,0.02299529825894389,88,27038.0
6340.0,159,75777.0,416.35714285714283,0.5224721491783993,49,17509.0,0.0027488637758478983,51,10315.0,0.022285853606937044,100,27824.0
6345.0,162,76523.0,420.45604395604397,0.7150833121631259,51,17667.0,0.03400253663670448,46,9730.0,0.028773242426393005,97,27397.0
6350.0,157,77255.0,419.8641304347826,0.8696986336557283,49,17818.0,0.07381225791221505,46,9858.0,0.026380106831651887,95,27676.0
6355.0,155,77897.0,418.8010752688172,0.9625283899107321,45,17914.0,0.05648707298786658,48,10249.0,0.045085078641826336,93,28163.0
6360.0,164,78667.0,425.227027027027,0.8090449482057303,50,18068.0,0.044500095922815085,52,10427.0,0.03551579831685517,102,28495.0
6365.0,167,79480.0,427.31182795698925,0.6336278203797217,50,18311.0,0.04943194568038524,53,10625.0,0.014393582142346093,103,28936.0
6370.0,164,79955.0,429.86559139784947,0.6856431112458492,48,18428.0,0.0471894683697303,49,10348.0,0.004259510959690759,97,28776.0
6375.0,158,80167.0,428.7005347593583,1.0385019997266303,49,18581.0,0.023704958353825367,41,9626.0,0.032380514069899384,90,28207.0
6380.0,159,80677.0,436.0918918918919,0.9563943914475217,51,18722.0,0.010369226643557205,44,9947.0,0.047857352948990545,95,28669.0
6385.0,159,81301.0,444.26775956284155,0.8646879577411122,48,18780.0,0.013756786102075133,49,10371.0,0.05634508113474263,97,29151.0
6390.0,157,81987.0,448.0163934426229,1.0252942973012993,47,18823.0,0.06379289764635575,46,10085.0,0.04827213896166069,93,28908.0
6395.0,149,82681.0,446.92432432432435,1.4985028535684686,45,18963.0,0.061984581634584694,41,9578.0,0.09305988837788334,86,28541.0
6400.0,153,83243.0,452.4076086956522,1.0824508397864963,47,19064.0,0.03086145882963989,43,9318.0,0.05275839430972395,90,28382.0
6405.0,150,83595.0,451.86486486486484,1.2020071048957148,49,19201.0,0.05142314809719887,40,9498.0,0.04568649532528595,89,28699.0
6410.0,146,84116.0,459.6502732240437,1.1549930127337398,46,19371.0,0.07301113859498455,41,9245.0,0.07255604293406358,87,28616.0
6415.0,147,84824.0,453.60427807486633,1.314059144947135,48,19528.0,0.07630667375007753,40,8692.0,0.07749378116894357,88,28220.0
6420.0,151,85544.0,462.4,0.9796697282117011,51,19639.0,0.042892189756966397,41,8831.0,0.047082836285008194,92,28470.0
6425.0,162,86089.0,462.8440860215054,0.7191695860787243,57,19597.0,0.003470765663358742,45,9048.0,0.04568624590562407,102,28645.0
6430.0,174,86929.0,462.38829787234044,0.4940191268174681,62,19806.0,0.00026732081752705927,51,9255.0,0.029442151393114648,113,29061.0
6435.0,172,87169.0,456.3821989528796,0.5135780521206079,57,19688.0,0.004162990432140482,53,9447.0,0.02279176704793173,110,29135.0
6440.0,166,87079.0,448.86082474226805,0.7738297155344386,49,19289.0,0.024395651389117798,51,9377.0,0.019604952480107126,100,28666.0
6445.0,162,87636.0,442.6060606060606,1.1593739559198641,46,19067.0,0.06074810214172082,46,9408.0,0.016273612703843705,92,28475.0
6450.0,161,88251.0,447.9746192893401,1.01341543674095,43,19165.0,0.06377183165117824,51,9580.0,0.010762263266844194,94,28745.0
6455.0,174,89048.0,454.3265306122449,0.9057481808730156,49,19313.0,0.05937717468372186,52,9745.0,0.03364567186479983,101,29058.0
6460.0,168,89827.0,460.65128205128207,0.7716015190068395,46,19282.0,0.039078428970495065,50,9878.0,0.043104001202488425,96,29160.0
6465.0,170,90611.0,457.6313131313131,0.9758830722285463,44,19221.0,0.030541015231027882,53,10054.0,0.03651155894354267,97,29275.0
6470.0,177,91478.0,457.39,0.9303966579049853,47,19338.0,0.022905724258508987,56,10257.0,0.008096749771228004,103,29595.0
6475.0,183,92367.0,455.00985221674875,0.9513842300474663,46,19488.0,0.06421930353455163,58,10477.0,1.3084064128787093e-05,104,29965.0
6480.0,187,93291.0,466.455,0.5474310933803311,46,19629.0,0.0,58,10697.0,0.0,104,30326.0
6485.0,189,94221.0,466.44059405940595,0.4725121618208629,45,19767.0,0.0034379010379673434,58,10917.0,0.0,103,30684.0
6490.0,188,94208.0,461.80392156862746,0.374363087797473,43,19815.0,0.01855265660866313,54,10341.0,0.004299959889848251,97,30156.0
6495.0,179,93047.0,456.1127450980392,0.38691161949639213,40,19929.0,0.022461801090082518,45,10155.0,0.022976211944134954,85,30084.0
6500.0,185,92290.0,445.84541062801935,0.3400515638744308,45,20066.0,0.0005893812124141424,45,9823.0,0.021626398549421836,90,29889.0
6505.0,178,90589.0,437.6280193236715,0.2554406397101264,43,20105.0,0.0032060573243344937,42,10142.0,0.010172747759957175,85,30247.0
6510.0,178,90783.0,436.4567307692308,0.45325212629003675,38,20128.0,0.021399766105999047,51,10339.0,0.015168233723223526,89,30467.0
6515.0,180,91277.0,434.65238095238095,0.33168429876023653,33,20165.0,0.00880757456869311,55,10535.0,0.009521015589227912,88,30700.0
6520.0,187,91835.0,439.4019138755981,0.280432239239775,38,20267.0,0.015657716477407727,56,10710.0,8.617548543166543e-06,94,30977.0
6525.0,187,92594.0,438.8341232227488,0.3018958751355316,36,20535.0,0.046327607020659654,52,10353.0,0.0030881046527186412,88,30888.0
6530.0,188,93302.0,442.18957345971563,0.3081550704659719,40,20505.0,0.012268689730910694,43,10169.0,0.020335818841289672,83,30674.0
6535.0,193,93935.0,441.0093896713615,0.37579730378232157,43,20641.0,0.024958294534598406,43,10077.0,0.020303903012207254,86,30718.0
6540.0,193,94363.0,447.21800947867297,0.3432333752971189,44,20848.0,0.01995265216704431,46,10233.0,0.01972768540845438,90,31081.0
6545.0,192,94794.0,453.5598086124402,0.18526870752370928,45,20872.0,0.0021101027174249332,50,10511.0,0.013142157305620636,95,31383.0
6550.0,185,95234.0,453.4952380952381,0.3544283554307755,40,20800.0,0.019631087383995053,51,10623.0,0.0035665130716319277,91,31423.0
6555.0,185,95963.0,452.6556603773585,0.5215802890996655,39,20830.0,0.014656178564851215,48,10480.0,0.01763312709362155,87,31310.0
6560.0,186,96731.0,462.82775119617224,0.3131185204055568,39,20939.0,0.0071306199820546,49,10732.0,0.013929070674019162,88,31671.0
6565.0,193,97647.0,471.72463768115944,0.20082235367767673,43,21067.0,0.01624335930884405,51,11070.0,0.0046979874629749325,94,32137.0
6570.0,188,98419.0,475.45410628019323,0.19670308717378923,40,21076.0,0.020883702986987333,52,11113.0,0.00164372691780291,92,32189.0
6575.0,190,99335.0,475.2870813397129,0.25911858388416953,41,21333.0,0.006606618233587933,48,11026.0,0.013653159968298433,89,32359.0
6580.0,191,100198.0,474.87203791469193,0.3085178439218171,44,21476.0,8.013882768782172e-07,47,11032.0,0.01964091718995623,91,32508.0
6585.0,188,100909.0,480.5190476190476,0.3630199344675046,42,21590.0,0.02439428010133816,45,10887.0,0.01659385766396147,87,32477.0
6590.0,183,101546.0,485.86602870813397,0.5422101911413446,38,21326.0,0.034166991067380255,48,10857.0,0.031646394272043465,86,32183.0
6595.0,180,102145.0,488.73205741626793,0.45966342454436415,38,21399.0,0.02324964263517024,48,11060.0,0.028642553008759307,86,32459.0
6600.0,186,102951.0,497.3478260869565,0.27237903021669385,43,21531.0,0.005849369403185008,49,11266.0,0.00865348814843268,92,32797.0
6605.0,189,103827.0,504.0145631067961,0.2362220599238333,45,21674.0,0.010737810065719038,46,11397.0,0.010427665720921773,91,33071.0
6610.0,182,104414.0,506.86407766990294,0.4841837343526775,42,21486.0,0.012697915813679605,45,11405.0,0.018479915309395203,87,32891.0
6615.0,174,105035.0,509.878640776699,0.5864491210637816,36,21515.0,0.016233753576722805,47,11618.0,0.021408846122514102,83,33133.0
6620.0,184,105709.0,523.3118811881188,0.1516992584779297,42,21641.0,0.008716577539709043,51,11862.0,0.0017159090041070223,93,33503.0
6625.0,184,106519.0,522.1519607843137,0.17987332081361454,41,21747.0,0.0019550112881560416,53,11993.0,0.003341305805479174,94,33740.0
6630.0,191,107432.0,518.9951690821256,0.2971756825865134,45,21894.0,4.0486389821707295e-05,48,12013.0,0.017172878330741683,93,33907.0
6635.0,192,108314.0,515.7809523809524,0.2820057783320827,45,22044.0,4.392730605219751e-07,47,12113.0,0.01747814820767355,92,34157.0
6640.0,188,109063.0,521.8325358851674,0.34792634933338135,42,22138.0,0.02278024086480992,45,12235.0,0.01619844652677882,87,34373.0
6645.0,181,109790.0,530.3864734299517,0.4221086538123729,38,22161.0,0.032652367676888325,47,12365.0,0.012522602339920568,85,34526.0
6650.0,178,110447.0,536.1504854368932,0.34054630499833966,34,22222.0,0.03634230064464875,49,12603.0,0.010234003909670285,83,34825.0
6655.0,184,111244.0,545.3137254901961,0.21722615587599428,40,22344.0,0.03557245680600454,51,12751.0,0.005323696376283963,91,35095.0
6660.0,180,111905.0,543.2281553398059,0.38830596879078794,38,22401.0,0.030968882073376315,48,12763.0,0.015699713433104515,86,35164.0
6665.0,179,112718.0,544.5314009661836,0.3933849047949812,39,22491.0,0.014741854225702825,47,12855.0,0.018574302898181873,86,35346.0
6670.0,182,113495.0,550.9466019417475,0.3890730912413767,43,22436.0,0.023064294681892385,44,12869.0,0.020894658331279452,87,35305.0
6675.0,181,114260.0,557.3658536585366,0.5223281231746197,39,22647.0,0.03402326272333494,47,12879.0,0.029852389701578275,86,35526.0
6680.0,184,115041.0,563.9264705882352,0.23865441009999225,42,22776.0,0.0074518938849258655,49,13197.0,0.01089212923135792,91,35973.0
6685.0,190,115942.0,571.1428571428571,0.15017982172453734,44,22864.0,0.0029649560404934362,52,13612.0,0.002255395403060502,96,36476.0
6690.0,191,116762.0,572.3627450980392,0.14220842525799743,46,22970.0,0.002757394259086868,53,13718.0,0.0016252336730249843,99,36688.0
6695.0,185,117460.0,572.9756097560976,0.4522150778358903,41,23072.0,0.025136625618352386,48,13712.0,0.016369199279839323,89,36784.0
6700.0,182,118181.0,568.1778846153846,0.6220443311517958,39,23113.0,0.02063823958558086,47,13845.0,0.017509338301983264,86,36958.0
6705.0,184,118953.0,588.8762376237623,0.20151075026951062,41,23221.0,0.013239526064562437,46,14075.0,0.010097698511372093,87,37296.0
6710.0,183,119702.0,592.5841584158416,0.20367065768238557,39,23128.0,0.039541357856711264,52,14301.0,0.004088548864979116,91,37429.0
6715.0,187,120551.0,596.7871287128713,0.2215576041786823,40,22979.0,0.0111331040533143,55,14499.0,0.00012192560411062052,95,37478.0
6720.0,184,121354.0,603.7512437810946,0.26873191506595023,35,23061.0,0.034444733625165175,53,14611.0,0.002544091111770232,88,37672.0
6725.0,186,122185.0,613.9949748743719,0.2381943396411128,38,23173.0,0.006790881975885103,48,14630.0,0.015904541835043716,86,37803.0
6730.0,183,122975.0,617.964824120603,0.3136242745648505,40,23286.0,0.0025312685216819825,47,14718.0,0.01672062688103766,87,38004.0
6735.0,177,123704.0,627.9390862944163,0.5194721426497236,36,23118.0,0.043102614937566966,45,14819.0,0.020480336800003333,81,37937.0
6740.0,172,124454.0,634.969387755102,0.6596001899900127,32,23173.0,0.0961344960315803,48,14725.0,0.02190752529334072,80,37898.0
6745.0,168,123259.0,635.3556701030927,0.48980764471660615,36,23298.0,0.06692000436531352,42,14590.0,0.028011500595129576,78,37888.0
6750.0,168,120912.0,626.4870466321244,0.3204389058856335,40,23450.0,0.024112943112575738,42,14119.0,0.02351320221401657,82,37569.0
6755.0,169,99933.0,517.7875647668394,0.2657183211301892,44,23625.0,0.00040585817275784854,49,15297.0,0.0041164365509748675,93,38922.0
6760.0,169,85071.0,443.078125,0.20533196050822253,42,23783.0,0.0020313860285183544,50,16354.0,0.0028381428640815677,92,40137.0
6765.0,168,81479.0,419.99484536082474,0.36090821426936237,38,23844.0,0.019613223105772615,46,16419.0,0.013130739853628254,84,40263.0
6770.0,168,82114.0,423.2680412371134,0.33386206208623137,36,23971.0,0.0031779174695348348,45,16598.0,0.009043063436836356,81,40569.0
6775.0,176,82872.0,429.38860103626945,0.28087713113215035,37,24104.0,0.03244125039887315,44,16696.0,0.019079303530474007,81,40800.0
6780.0,175,83658.0,433.4611398963731,0.31526447395462137,35,24195.0,0.029317672348207882,47,16758.0,0.020303190623764834,82,40953.0
6785.0,172,84476.0,437.69948186528495,0.49664660335526367,34,24170.0,0.05735514413892094,48,17131.0,0.017830602694697037,82,41301.0
6790.0,177,85350.0,439.9484536082474,0.45808790761664564,35,24276.0,0.0439247205577126,51,17600.0,0.005527324142703065,86,41876.0
6795.0,185,86256.0,449.25,0.11006837115642172,40,24395.0,0.000984791948346743,54,17792.0,0.00015284775161571713,94,42187.0
6800.0,187,87173.0,456.40314136125653,0.03501516911278653,40,24509.0,0.002747843952407419,54,17987.0,5.9263158015131875e-05,94,42496.0
6805.0,184,88062.0,461.05759162303667,0.23086529254760044,35,24279.0,0.0181538957384904,54,18182.0,6.594435065102554e-05,89,42461.0
6810.0,185,88984.0,468.33684210526314,0.18722797737515073,36,24386.0,0.01751465372330255,54,18382.0,6.324116971815863e-05,90,42768.0
6815.0,187,89914.0,478.2659574468085,0.0018065414897779277,38,24500.0,0.0004531533049303685,54,18582.0,6.0771267150490746e-05,92,43082.0
6820.0,186,90834.0,483.1595744680851,0.02285921191418372,37,24544.0,0.0026806772490059645,54,18785.0,4.318545010838465e-05,91,43329.0
6825.0,183,91631.0,487.3989361702128,0.19631028296554082,35,24581.0,0.012088617265696438,52,18856.0,0.0016984322484378206,87,43437.0
6830.0,181,92280.0,490.8510638297872,0.19444862035378396,36,24699.0,3.272281577674056e-06,49,19036.0,0.002574177931974467,85,43735.0
6835.0,182,93043.0,500.23118279569894,0.08987755680760191,36,24823.0,0.0,51,19094.0,0.0022885726770268946,87,43917.0
6840.0,177,93699.0,506.4810810810811,0.23795551148044225,35,24915.0,0.023363641836755808,46,19048.0,0.016978021936481513,81,43963.0
6845.0,173,94398.0,510.25945945945944,0.5712336609891863,35,25020.0,0.08852789375230569,46,18962.0,0.03629046902832659,81,43982.0
6850.0,170,94920.0,513.081081081081,0.6706101239016378,36,25124.0,0.08161567210191605,46,18794.0,0.03156094354154153,82,43918.0
6855.0,165,95083.0,516.7554347826087,0.6787761755928576,38,25230.0,0.08958147848460683,46,19149.0,0.02836665174412091,84,44379.0
6860.0,163,95479.0,521.7431693989071,0.43595752858461573,39,25384.0,0.061306369353039604,44,19291.0,0.021011604056054213,83,44675.0
6865.0,169,96309.0,526.2786885245902,0.2989015272645733,41,25505.0,1.7724778743280844e-05,49,20139.0,0.01344918245409663,90,45644.0
6870.0,167,97101.0,530.6065573770492,0.5145447936910441,39,25605.0,0.0019437592698879006,48,20248.0,0.03210380705373474,87,45853.0
6875.0,161,97863.0,534.7704918032787,0.9027912875779041,36,25683.0,0.03909171973683001,46,20064.0,0.03879704062694588,82,45747.0
6880.0,158,98356.0,534.5434782608696,0.9719109589881804,37,25785.0,0.038310733481214936,42,19591.0,0.039069298859706995,79,45376.0
6885.0,165,99166.0,544.8681318681319,0.6409669000640733,39,25898.0,0.019612297520491127,45,19512.0,0.028291952867121387,84,45410.0
6890.0,167,99983.0,555.4611111111111,0.5583510088101683,40,26018.0,0.0,45,19441.0,0.021333613098918677,85,45459.0
6895.0,167,100818.0,560.1,0.6190281160065474,40,26141.0,0.023276602005750855,45,19576.0,0.02193459839796129,85,45717.0
6900.0,169,101620.0,567.7094972067039,0.39735176508358466,39,26228.0,0.025917591857861584,46,19726.0,3.223078236806314e-05,85,45954.0
6905.0,170,102466.0,572.4357541899441,0.528791881024217,39,26277.0,0.0,46,19879.0,0.020329018820284397,85,46156.0
6910.0,171,103318.0,580.438202247191,0.41406048989289057,39,26401.0,0.0,46,20032.0,6.0043827088391246e-05,85,46433.0
6915.0,173,104175.0,581.9832402234637,0.3227687628751313,39,26520.0,0.013787924827873574,46,20182.0,4.42024602417958e-05,85,46702.0
6920.0,173,105038.0,583.5444444444445,0.27802516296528296,39,26629.0,0.024417102476635526,46,20332.0,0.021120248215858888,85,46961.0
6925.0,177,105911.0,581.9285714285714,0.3242307762076718,40,26734.0,0.02363245403789637,46,20482.0,4.4626528688067496e-05,86,47216.0
6930.0,178,106793.0,580.3967391304348,0.23107172587275543,40,26839.0,0.006302862883592662,46,20632.0,0.02021817346946224,86,47471.0
6935.0,176,107591.0,581.5729729729729,0.21150972249265487,41,26949.0,3.635748429659547e-07,46,20785.0,0.001061019197510269,87,47734.0
6940.0,175,108424.0,576.7234042553191,0.3038205620828211,41,27070.0,0.0,46,20964.0,0.020651418864540343,87,48034.0
6945.0,178,109306.0,578.3386243386243,0.4120042331068949,41,27190.0,0.023469635049065435,46,21083.0,0.011611467011014521,87,48273.0
6950.0,182,110189.0,576.9057591623036,0.37190443207736684,40,27281.0,0.06003803161642293,47,21227.0,0.020526642905094972,87,48508.0
6955.0,184,111106.0,578.6770833333334,0.213876412932371,40,27383.0,0.0,47,21372.0,0.0022038977910385288,87,48755.0
6960.0,179,111916.0,585.9476439790576,0.3699975566811936,40,27488.0,0.0,47,21544.0,0.015602200654353103,87,49032.0
6965.0,178,112788.0,599.936170212766,0.31700461232147165,40,27596.0,0.02400339371250897,46,21701.0,0.022066759229916563,86,49297.0
6970.0,183,113692.0,598.3789473684211,0.1520954377820149,40,27701.0,0.0351047166975649,48,21845.0,2.924591363232947e-06,88,49546.0
6975.0,187,114620.0,593.8860103626943,0.20208115408655558,41,27812.0,0.007346830057058665,48,21995.0,3.7972352514783174e-05,89,49807.0
6980.0,185,115529.0,592.4564102564102,0.30987753023017545,42,27925.0,1.2947379366206058e-05,46,22100.0,0.03389255478558747,88,50025.0
6985.0,187,116463.0,597.2461538461539,0.40229134026146507,42,28043.0,0.020761601657389637,46,22206.0,0.02901204355858645,88,50249.0
6990.0,187,117390.0,595.8883248730964,0.3394875020094517,42,28158.0,0.04684325754009222,47,22347.0,0.020292996050568828,89,50505.0
6995.0,190,118334.0,597.6464646464647,0.2691513698794137,43,28272.0,2.274739234007942e-05,49,22499.0,0.00027663527830208717,92,50771.0
7000.0,192,119273.0,602.3888888888889,0.23894489185383755,43,28392.0,0.0,49,22653.0,0.0032423482245182334,92,51045.0
7005.0,188,120179.0,610.0456852791879,0.3322375962037858,43,28515.0,0.021005013929562177,47,22784.0,0.012514484362985944,90,51299.0
